"status","unit_number","customer","location","county","state","engine","engine_family","engine_serial_num","afr","catalyst","catalyst_mm","oem_hp","nova_hp","engine_rpm","frame_rpm","compressor_frame","compressor_frame_family","compressor_frame_sn","stages","cylinder_size","package_mfg_date","engine_mfg_date","zero_hour_date","compressor_frame_rebuild","top_end","oil_provider","telemetry","coordinates","trailer_unit","unit_set_date","billing_start_date","billing_end_date","last_billing_date","on_off_contract","mtm_last_price_increase","salesperson","contract_type_tax","contract_type_oil","monthly_rate","recurring_discount","sales_tax","ad_valorem_heit","net_revenue","day_rate","origin","acq_eff_date","owned_leased","operational_region","finance_region","unit_profile_update_date","financial_sku","oem_hp_tranche","bd_comments","ops_comments","set_week","release_week"
"IDLE ON LOCATION","N72493","CRATON OPERATING","WILLOW SPRINGS CP","GREGG","TX","CATERPILLAR - G3306NA","G3306NA","07Y06397",NULL,"NO",NULL,"145","130","1800",NULL,"ARIEL - JGP2","JGP2","F-6703","2","5.75 X 3.0","1990-01-01 00:00:00","1998-01-18 00:00:00","2011-03-31 00:00:00","2013-01-01 00:00:00","2011-03-31 00:00:00","ATLAS",NULL,NULL,"NO",NULL,"2022-05-01 00:00:00","2023-05-01 00:00:00","2023-07-20 00:00:00","OFF","REVIEW FOR INCREASE","DONNIS LEWIS","SERVICE","WET","0","0","0","0","0","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED",NULL,NULL,NULL,"G3306NA-JGP2-2","101-400",NULL,NULL,NULL,"WEEK 29"
"RENTED","N72520","CRATON OPERATING","GREGGTON","GREGG","TX","CATERPILLAR - G3306TA","G3306TA","G6X03350",NULL,"NO",NULL,"203","171","1800",NULL,"ARIEL - JG2","JG2","F04038","2","10.5 X 5.125","1984-01-01 00:00:00","2007-07-25 00:00:00","2021-06-30 00:00:00","2014-06-30 00:00:00","2022-12-21 00:00:00","ATLAS",NULL,"32.495607,-94.812011","NO",NULL,"2022-05-01 00:00:00","2023-05-01 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","DONNIS LEWIS","SERVICE","WET","3851","0","0","0","3851","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","EAST TEXAS","EAST TEXAS",NULL,"G3306TA-JG2-2","101-400",NULL,NULL,NULL,NULL
"RENTED","N72554","BUFFCO PRODUCTION INC","TEXANA COMPRESSOR STATION","RUSK","TX","CATERPILLAR - G3306TA","G3306TA","G6X07881",NULL,"YES","E2379011B","203","171","1800","1800","ARIEL - JGA2","JGA2","F06940","3","7.125 X 5.125 X 3.0","2000-01-01 00:00:00","1991-01-01 00:00:00","2020-05-04 00:00:00","2023-06-20 00:00:00","2022-02-23 00:00:00","ATLAS",NULL,"30.431892,-96.558823","NO","2022-01-19 00:00:00","2023-03-01 00:00:00","2024-02-29 00:00:00",NULL,"ON","2023-03-01 00:00:00","DONNIS LEWIS","RENTAL","WET","3650","0","0","0","3650","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","EAST TEXAS","EAST TEXAS","2022-01-25 00:00:00","G3306TA-JGA2-3","101-400",NULL,NULL,NULL,NULL
"RENTED","N72925","SHERIDAN PRODUCTION","BATTLE #1","SHELBY","TX","CATERPILLAR - G3304NA","G3304NA","N4F01741",NULL,"NO",NULL,"95","80","1800",NULL,"ARIEL - JGQ2","JGQ2","F14002","3","5.125 X 4.375 X 2.75","2000-01-01 00:00:00","2000-01-01 00:00:00","2023-12-08 00:00:00","2014-02-28 00:00:00","2023-12-08 00:00:00","ATLAS",NULL,"31.785926, -94.285214","NO",NULL,"2022-04-01 00:00:00","2023-03-31 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","DONNIS LEWIS","SERVICE","WET","2913","0","0","0","2913","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","EAST TEXAS","EAST TEXAS",NULL,"G3304NA-JGQ2-3","0-100",NULL,NULL,NULL,NULL
"RENTED","N73084","VALENCE OPERATING CO","RUSSELL","FREESTONE","TX","WAUKESHA - F1197GU","F1197GU","360959",NULL,"NO",NULL,"150",NULL,NULL,NULL,"ARIEL - JG2","JG2","F04062","2","5.125 X 3.625","1984-01-01 00:00:00","1984-01-01 00:00:00","2022-07-13 00:00:00","2022-07-13 00:00:00","2022-07-13 00:00:00","ATLAS",NULL,"31.22383,-96.13263","NO",NULL,"2022-04-01 00:00:00","2024-03-31 00:00:00",NULL,"ON","ON CONTRACT","DONNIS LEWIS","RENTAL","WET","3989","0","0","0","3989","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","SOUTH TEXAS","SOUTH TEXAS",NULL,"F1197GU-JG2-2","101-400",NULL,NULL,NULL,NULL
"RENTED","N73647","DECKER OPERATING CO LLC","GLADNEY ATHENS","HENDERSON","TX","CATERPILLAR - G3304NA","G3304NA","37Y02199",NULL,"NO",NULL,"95","80","1800",NULL,"ARIEL - JGP2","JGP2","F03476","2","5.75 X 3.0","1983-01-01 00:00:00","1993-03-15 00:00:00","2011-07-31 00:00:00","2013-07-31 00:00:00","2011-07-31 00:00:00","ATLAS",NULL,"32.128264, -95.57068","NO",NULL,NULL,"2011-11-02 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","DONNIS LEWIS","SERVICE","WET","2738.64","0","0","0","2738.64","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","EAST TEXAS","EAST TEXAS",NULL,"G3304NA-JGP2-2","0-100",NULL,NULL,NULL,NULL
"RENTED","N73688","MARATHON OIL COMPANY","GOS WELL UNIT 1H","LAVACA","TX","CATERPILLAR - G3304NA","G3304NA","37Y03356",NULL,"NO",NULL,"95","80","1800",NULL,"ARIEL - JGQ2","JGQ2","F14003","3","5.125 X 4.375 X 2.75","2000-01-01 00:00:00","1997-09-18 00:00:00","2021-07-20 00:00:00","2023-04-15 00:00:00","2022-05-11 00:00:00","ATLAS",NULL,"29.382017,-97.118889","NO",NULL,NULL,"2019-10-05 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","DONNIS LEWIS","SERVICE","WET","2968","0","0","0","2968","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","SOUTH TEXAS","SOUTH TEXAS",NULL,"G3304NA-JGQ2-3","0-100",NULL,NULL,NULL,NULL
"RENTED","N73768","GEO SOUTHERN OPERATING II LLC","LOUGHNANE 1H","FAYETTE","TX","CATERPILLAR - G3306TA","G3306TA","07Y01518",NULL,"NO",NULL,"203","171","1800",NULL,"ARIEL - JGQ2","JGQ2","F14215","3","7.5 X 3.5 X 6.125","2000-01-01 00:00:00","2000-01-01 00:00:00","2019-08-31 00:00:00","2023-01-15 00:00:00","2022-12-15 00:00:00","ATLAS",NULL,"29.790478,-96.830803","NO",NULL,NULL,"2020-02-28 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","DONNIS LEWIS","SERVICE","WET","6037","0","0","0","6037","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","SOUTH TEXAS","SOUTH TEXAS",NULL,"G3306TA-JGQ2-3","101-400",NULL,NULL,NULL,NULL
"RENTED","N73962","INEOS USA OIL & GAS LLC","VAUGHN","WASHINGTON","TX","CATERPILLAR - G3306NA","G3306NA","07Y07890",NULL,"NO",NULL,"145","130","1800",NULL,"ARIEL - JGQ2","JGQ2","F15113","3","7.125 X 4.75 X 2.75","2001-01-01 00:00:00","2000-07-27 00:00:00","2018-04-21 00:54:00","2014-04-30 00:00:00","2022-01-24 00:00:00","ATLAS",NULL,"30.09127,-96.28305","NO",NULL,NULL,"2017-07-17 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","DONNIS LEWIS","SERVICE","WET","4407","0","0","0","4407","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","SOUTH TEXAS","SOUTH TEXAS",NULL,"G3306NA-JGQ2-3","101-400",NULL,NULL,NULL,NULL
"RENTED","N73971","BAYTEX ENERGY USA, INC.","CINCO RANCH FACILITY","GONZALES","TX","CATERPILLAR - G3306NA","G3306NA","07Y05066",NULL,"NO",NULL,"145","130","1800",NULL,"ARIEL - JGQ2","JGQ2","F14938","3","6.5 X 4.75 X 2.75","2001-01-01 00:00:00","2001-01-01 00:00:00","2020-04-30 00:00:00","2012-06-30 00:00:00","2020-04-30 00:00:00","ATLAS",NULL,"29.471121,-97.324606","NO",NULL,NULL,"2021-02-28 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","DONNIS LEWIS","SERVICE","WET","4255","0","0","0","4255","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","SOUTH TEXAS","SOUTH TEXAS",NULL,"G3306NA-JGQ2-3","101-400",NULL,NULL,NULL,NULL
"IDLE","N74488",NULL,"KILGORE, TX YARD","RUSK","TX","CATERPILLAR - G379NA","G379NA","72B00935",NULL,"NO",NULL,"330",NULL,NULL,NULL,"ARIEL - JGR2","JGR2","F20677","3","3.875 X 7.375 X 9.75","1988-01-01 00:00:00","1988-01-01 00:00:00","2019-03-31 00:00:00","2019-03-31 00:00:00","2019-03-31 00:00:00",NULL,NULL,"32.36522050, -94.88880885","NO",NULL,NULL,"2021-05-19 00:00:00","2021-05-19 00:00:00","OFF","REVIEW FOR INCREASE",NULL,NULL,"WET","0","0","0","0","0","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED",NULL,NULL,NULL,"G379NA-JGR2-3","101-400",NULL,NULL,NULL,NULL
"RENTED","N75395","AMPLIFY ENERGY OPERATING LLC","CARTER 7","POLK","TX","CATERPILLAR - G3306NA","G3306NA","07Y00978",NULL,"NO",NULL,"145","130","1800",NULL,"ARIEL - JGM2","JGM2","F-05264","3","6.5 X 4.75 X 2.75","1986-01-01 00:00:00","1986-06-05 00:00:00","2023-06-19 00:00:00","2022-11-01 00:00:00","2023-06-19 00:00:00","ATLAS",NULL,"30.734692,-94.694344","NO",NULL,NULL,"2018-02-28 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","DONNIS LEWIS","SERVICE","WET","3431","0","0","0","3431","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","EAST TEXAS","EAST TEXAS",NULL,"G3306NA-JGM2-3","101-400",NULL,NULL,NULL,NULL
"RENTED","N75418","MARSHALL R YOUNG OPERATING","ROUNDHOUSE","NAVARRO","TX","CATERPILLAR - G3306NA","G3306NA","07Y02379",NULL,"NO",NULL,"145","130","1800",NULL,"ARIEL - JGM2","JGM2","F-05168","3","2.75 X 4.75 X 5.75","1986-01-01 00:00:00","1986-04-03 00:00:00","2018-04-12 16:27:00","2015-06-30 00:00:00","2018-04-12 16:27:00","ATLAS",NULL,"32.0129,-96.1824","NO",NULL,"2022-01-15 00:00:00","2023-01-15 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","DONNIS LEWIS","RENTAL","WET","3430","0","0","0","3430","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","SOUTH TEXAS","SOUTH TEXAS",NULL,"G3306NA-JGM2-3","101-400",NULL,NULL,NULL,NULL
"RENTED","N76241","AMPLIFY ENERGY OPERATING LLC","KEOUNE 29-1","WEBSTER","LA","WAUKESHA - F1197GU","F1197GU","363379",NULL,"NO",NULL,"150",NULL,NULL,NULL,"ARIEL - JG2","JG2","F02215","2","3.625 X 6.5","1982-01-01 00:00:00","1982-01-01 00:00:00","2019-04-30 00:00:00","2019-04-30 00:00:00","2019-04-30 00:00:00","ATLAS",NULL,"32.959996, -93.623358","NO",NULL,NULL,"2018-02-28 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","DONNIS LEWIS","RENTAL","WET","2452","0","0","0","2452","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","EAST TEXAS","EAST TEXAS",NULL,"F1197GU-JG2-2","101-400",NULL,NULL,NULL,NULL
"RENTED","N76275","AMPLIFY ENERGY OPERATING LLC","AC 7","POLK","TX","CATERPILLAR - G3306NA","G3306NA","G6X04309",NULL,"NO",NULL,"145","130","1800",NULL,"ARIEL - JGM2","JGM2","F-05859","3","6.5 X 2.75 X 4.75","1987-01-01 00:00:00","1987-01-01 00:00:00","2023-02-27 00:00:00","2020-04-30 00:00:00","2023-02-27 00:00:00","ATLAS",NULL,"30.7419593, -94.7243742","NO",NULL,NULL,"2018-02-28 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","DONNIS LEWIS","SERVICE","WET","3431","0","0","0","3431","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","EAST TEXAS","EAST TEXAS",NULL,"G3306NA-JGM2-3","101-400",NULL,NULL,NULL,NULL
"RENTED","N76414","OLIPDP II LLC","EPSTEIN #6","POLK","TX","CATERPILLAR - G3306NA","G3306NA","07Y01044",NULL,"NO",NULL,"145","130","1800",NULL,"ARIEL - JGP2","JGP2","F05937","2","2.5 X 3.5","1987-01-01 00:00:00","1987-01-01 00:00:00","2020-07-15 22:03:00","2014-11-30 00:00:00","2021-04-27 00:00:00","ATLAS",NULL,"30.5141374, -94.6563843","NO",NULL,NULL,"2021-10-31 00:00:00",NULL,"OFF","2023-04-01 00:00:00","DONNIS LEWIS","RENTAL","WET","3975","0","0","0","3975","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","EAST TEXAS","EAST TEXAS",NULL,"G3306NA-JGP2-2","101-400",NULL,NULL,NULL,NULL
"RENTED","N76418","CPRP SERVICES LLC","SACRED SUN 0703 29-32-5-2WXH","MCCLAIN","OK","CATERPILLAR - G3306TA","G3306TA","G6X02769",NULL,"NO",NULL,"203","171","1800",NULL,"ARIEL - JGA2","JGA2","F04338","3","7.125 X 5.125 X 3.0","1985-03-01 00:00:00","1985-01-01 00:00:00","2014-11-30 00:00:00","2011-09-30 00:00:00","2014-11-30 00:00:00","ATLAS",NULL,"35.050346,-97.538815","NO","2023-07-10 00:00:00","2023-07-13 00:00:00","2024-01-12 00:00:00",NULL,"ON","ON CONTRACT","KEVIN CARTER","RENTAL","DRY","4090","0","0","0","4090","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3306TA-JGA2-3","101-400",NULL,NULL,"WEEK 28",NULL
"RENTED","N77326","MERIT ENERGY CO","TUPPEN CDP","ANGELINA","TX","CATERPILLAR - G3306TA","G3306TA","07Y07596",NULL,"NO",NULL,"203","171","1800",NULL,"ARIEL - JGQ2","JGQ2","F16215","3","7.5 X 5.125 X 3.0","2002-01-01 00:00:00","2002-02-02 00:00:00","2023-03-13 00:00:00","2019-12-31 00:00:00","2023-03-13 00:00:00","ATLAS","DETECHTION","31.644779,-94.210907","NO",NULL,"2022-04-01 00:00:00","2023-03-31 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","DONNIS LEWIS","SERVICE","WET","5035","0","0","0","5035","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","EAST TEXAS","EAST TEXAS",NULL,"G3306TA-JGQ2-3","101-400",NULL,NULL,NULL,NULL
"RENTED","N77378","SHERIDAN PRODUCTION","HALBERT TRUST #1","SAN AUGUSTINE","TX","CATERPILLAR - G3306NA","G3306NA","07Y03835",NULL,"NO",NULL,"145","130","1800",NULL,"ARIEL - JGQ2","JGQ2","F16445","3","6.5 X 2.75 X 4.375","2002-01-01 00:00:00","1997-11-25 00:00:00","2023-11-14 00:00:00","2014-12-31 00:00:00","2023-11-14 00:00:00","ATLAS",NULL,"31.507279, -94.040443","NO",NULL,"2022-04-01 00:00:00","2023-03-31 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","DONNIS LEWIS","SERVICE","WET","3552","0","0","0","3552","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","EAST TEXAS","EAST TEXAS",NULL,"G3306NA-JGQ2-3","101-400",NULL,NULL,NULL,NULL
"RENTED","N77412","LAKESHORE OPERATING LLC","OBENHAUS #1","COLORADO","TX","CATERPILLAR - G3306NA","G3306NA","07Y03039",NULL,"NO",NULL,"145","130","1800",NULL,"ARIEL - JGQ2","JGQ2","F17103","3","7.5 X 6.125 X 3.5","2003-01-01 00:00:00","1989-06-08 00:00:00","2016-04-13 15:21:00","2014-03-31 00:00:00","2016-04-13 15:21:00","ATLAS",NULL,"29.715973, -96.492753","NO",NULL,"2023-03-01 00:00:00","2024-02-29 00:00:00",NULL,"ON","2023-03-01 00:00:00","DONNIS LEWIS","RENTAL","WET","3875","0","0","0","3875","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","EAST TEXAS","EAST TEXAS",NULL,"G3306NA-JGQ2-3","101-400",NULL,NULL,NULL,NULL
"RENTED","N77465","NECHES TRANSPORT INC","BUFFALO, TX YARD","LEON","TX","CATERPILLAR - G3304NA","G3304NA","37Y03383",NULL,"NO",NULL,"95","80","1800",NULL,"ARIEL - JGP2","JGP2","F17664","3","5.5 X 4.125 X 2.5","2002-01-01 00:00:00","1997-10-31 00:00:00","2017-12-31 00:00:00","2014-12-31 00:00:00","2017-12-31 00:00:00","ATLAS",NULL,"31.42570152, -96.09476219","NO","2021-08-09 00:00:00","2021-08-09 00:00:00","2022-08-08 00:00:00","2023-12-13 00:00:00","OFF","2023-04-01 00:00:00","DONNIS LEWIS","RENTAL","WET","3029","0","0","0","3029","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","EAST TEXAS","EAST TEXAS",NULL,"G3304NA-JGP2-3","0-100","MONTH TO MONTH","SENT TO BUFFALO SHOP 11/21/2023",NULL,"WEEK 50"
"RENTED","N77567","OLIPDP II LLC","BLACKSTONE JEBCO #1","NEWTON","TX","ARROW - VRG330","VRG330","P-3585",NULL,"NO",NULL,"68",NULL,NULL,NULL,"ARIEL - JGP2","JGP2","F18309","3","5.5 X 4.125 X 2.5","2003-01-01 00:00:00","2003-01-01 00:00:00","2019-05-30 10:06:00","2015-04-30 00:00:00","2019-05-30 10:06:00","ATLAS",NULL,"30.467739, -93.805913","NO",NULL,NULL,"2016-09-15 00:00:00",NULL,"OFF","2023-04-01 00:00:00","DONNIS LEWIS","RENTAL","WET","3302","0","0","0","3302","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","EAST TEXAS","EAST TEXAS",NULL,"VRG330-JGP2-3","0-100",NULL,NULL,NULL,NULL
"RENTED","N77571","BAYTEX ENERGY USA, INC.","MEDINA A2&3","LAVACA","TX","CATERPILLAR - G379NA","G379NA","68B07862",NULL,"NO",NULL,"330",NULL,NULL,NULL,"ARIEL - JGR2","JGR2","F18092","3","9.75 X 8.375 X 4.625","2003-01-01 00:00:00","2003-01-01 00:00:00","2020-01-31 00:00:00","2015-09-30 00:00:00","2020-01-31 00:00:00","ATLAS",NULL,"29.367619,-97.245514","NO",NULL,NULL,"2021-02-28 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","DONNIS LEWIS","SERVICE","WET","7852","0","0","0","7852","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","SOUTH TEXAS","SOUTH TEXAS",NULL,"G379NA-JGR2-3","101-400",NULL,NULL,NULL,NULL
"RENTED","N200801","MERIT ENERGY CO","WATERMAN 3 1-H","SHELBY","TX","CATERPILLAR - G3304NA","G3304NA","37Y03628",NULL,"NO",NULL,"95","80","1800",NULL,"ARIEL - JGP2","JGP2","F02095","3","6.125 X 4.75 X 2.5","1982-01-01 00:00:00","1998-06-29 00:00:00","2014-07-31 00:00:00","2014-07-31 00:00:00","2014-07-31 00:00:00","ATLAS","DETECHTION","31.647968,-94.285133","NO",NULL,"2022-04-01 00:00:00","2023-03-31 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","DONNIS LEWIS","SERVICE","WET","3555","0","0","0","3555","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","EAST TEXAS","EAST TEXAS",NULL,"G3304NA-JGP2-3","0-100",NULL,NULL,NULL,NULL
"RENTED","N200898","INEOS USA OIL & GAS LLC","EMMA BELL UNIT #1","WASHINGTON","TX","CATERPILLAR - G3304NA","G3304NA","37Y04460",NULL,"NO",NULL,"95","80","1800",NULL,"ARIEL - JGP2","JGP2","F10562","3","8.0 X 4.75 X 2.75","1996-01-01 00:00:00","2001-06-06 00:00:00","2023-01-01 12:42:00","2012-01-01 00:00:00","2023-01-01 12:42:00","ATLAS",NULL,"30.200526,-96.412212","NO",NULL,NULL,"2017-05-31 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","DONNIS LEWIS","SERVICE","WET","3620","0","0","0","3620","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","SOUTH TEXAS","SOUTH TEXAS",NULL,"G3304NA-JGP2-3","0-100",NULL,NULL,NULL,NULL
"RENTED","N200931","INEOS USA OIL & GAS LLC","EMMA BELL UNIT #2","WASHINGTON","TX","CATERPILLAR - G3304NA","G3304NA","MISSING48",NULL,"NO",NULL,"95","80","1800",NULL,"ARIEL - JGP2","JGP2","F14908","3","8.0 X 4.75 X 2.75","2001-01-01 00:00:00","2001-01-01 00:00:00","2023-02-13 00:00:00","2023-01-15 00:00:00","2023-02-13 00:00:00","ATLAS",NULL,"30.12109,-96.24160","NO",NULL,NULL,"2017-05-31 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","DONNIS LEWIS","SERVICE","WET","3480","0","0","0","3480","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","SOUTH TEXAS","SOUTH TEXAS",NULL,"G3304NA-JGP2-3","0-100",NULL,NULL,NULL,NULL
"RENTED","N200946","NECHES TRANSPORT INC","HICKWOOD #2","TYLER","TX","CATERPILLAR - G3304NA","G3304NA","37Y01911",NULL,"NO",NULL,"95","80","1800",NULL,"ARIEL - JGP2","JGP2","F13575","3","8.0 X 4.75 X 2.75","2000-01-01 00:00:00","1991-08-08 00:00:00","2018-11-06 13:51:00","2023-04-26 00:00:00","2018-11-06 13:51:00","ATLAS",NULL,"30.570105,-94.436676","NO",NULL,NULL,"2017-11-03 00:00:00",NULL,"OFF","2023-04-01 00:00:00","DONNIS LEWIS","RENTAL","WET","3029","0","0","0","3029","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","EAST TEXAS","EAST TEXAS",NULL,"G3304NA-JGP2-3","0-100",NULL,NULL,NULL,NULL
"RENTED","N200959","GEO SOUTHERN OPERATING II LLC","WILLOW MILSAP","FAYETTE","TX","CATERPILLAR - G3304NA","G3304NA","N4F02568",NULL,"NO",NULL,"95","80","1800",NULL,"ARIEL - JGP2","JGP2","F14425","3","8.0 X 4.75 X 2.75","2000-01-01 00:00:00","2007-05-29 00:00:00","2018-07-25 16:06:00","2010-01-01 00:00:00","2018-07-25 16:06:00","ATLAS",NULL,"29.998515,-96.645185","NO",NULL,NULL,"2020-09-02 00:00:00","2023-12-30 00:00:00","OFF","REVIEW FOR INCREASE","DONNIS LEWIS","SERVICE","WET","3524","0","0","0","3524","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","SOUTH TEXAS","SOUTH TEXAS",NULL,"G3304NA-JGP2-3","0-100",NULL,NULL,NULL,"WEEK 52"
"RENTED","N200972","MAGNOLIA OIL & GAS OPERATING","EVA MARIE #1","FAYETTE","TX","CATERPILLAR - G3304NA","G3304NA","37Y00959",NULL,"NO",NULL,"95","80","1800",NULL,"ARIEL - JGP2","JGP2","F15200","3","8.0 X 4.75 X 2.75","2001-01-01 00:00:00","1984-10-24 00:00:00","2021-12-14 02:03:00","2016-01-01 00:00:00","2023-09-07 00:00:00","ATLAS",NULL,"29.901224,-96.766556","NO",NULL,NULL,"2019-04-18 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","DONNIS LEWIS","SERVICE","WET","3290","0","0","0","3290","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","SOUTH TEXAS","SOUTH TEXAS",NULL,"G3304NA-JGP2-3","0-100",NULL,NULL,NULL,NULL
"RENTED","N200997","INEOS USA OIL & GAS LLC","BROWN #1","WASHINGTON","TX","CATERPILLAR - G3304NA","G3304NA","37Y03278",NULL,"NO",NULL,"95","80","1800",NULL,"ARIEL - JGP2","JGP2","F15522","3","8.0 X 4.75 X 2.75","2001-01-01 00:00:00","1997-05-30 00:00:00","2017-09-17 05:30:00","2010-01-01 00:00:00","2021-05-11 00:00:00","ATLAS",NULL,NULL,"NO",NULL,NULL,"2018-01-09 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","DONNIS LEWIS","SERVICE","WET","3316","0","0","0","3316","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","SOUTH TEXAS","SOUTH TEXAS",NULL,"G3304NA-JGP2-3","0-100",NULL,NULL,NULL,NULL
"RENTED","N201263","CAPITAL STAR OIL & GAS INC","CLAY CLARK #3","LAVACA","TX","CATERPILLAR - G3306NA","G3306NA","07Y00275",NULL,"NO",NULL,"145","130","1800",NULL,"ARIEL - JGQ2","JGQ2","F22862","3","7.5 X 5.125 X 2.75","2007-01-01 00:00:00","2007-01-01 00:00:00","2022-03-23 00:00:00","2017-01-01 00:00:00","2022-03-23 00:00:00","ATLAS","DETECHTION","29.24455,-96.58095","NO",NULL,NULL,"2020-12-19 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","DONNIS LEWIS","RENTAL","WET","3432","0","0","0","3432","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","SOUTH TEXAS","SOUTH TEXAS",NULL,"G3306NA-JGQ2-3","101-400",NULL,NULL,NULL,NULL
"RENTED","N201437","VALENCE OPERATING CO","HOLCOMB","RUSK","TX","CATERPILLAR - G3306TA","G3306TA","07Y01678",NULL,"NO",NULL,"203","171","1800",NULL,"ARIEL - JG2","JG2","F02921","2","7.125 X 4.125","1980-01-01 00:00:00","1980-01-01 00:00:00","2019-05-31 00:00:00","2018-05-31 00:00:00","2022-11-16 00:00:00","ATLAS",NULL,"32.247552,-94.765326","NO",NULL,"2022-04-01 00:00:00","2024-03-31 00:00:00",NULL,"ON","ON CONTRACT","DONNIS LEWIS","RENTAL","WET","3529","0","0","0","3529","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","EAST TEXAS","EAST TEXAS",NULL,"G3306TA-JG2-2","101-400",NULL,NULL,NULL,NULL
"IDLE","N201705",NULL,"BUFFALO, TX YARD","LEON","TX","CATERPILLAR - G3306TA","G3306TA","07Y08427",NULL,"NO",NULL,"203","171","1800",NULL,"ARIEL - JGA2","JGA2","F04210","2","7.5 X 4.125","1984-01-01 00:00:00","2001-03-30 00:00:00","2017-11-30 00:00:00","2011-03-31 00:00:00","2017-11-30 00:00:00",NULL,NULL,"31.42570152, -96.09476219","NO",NULL,NULL,"2021-04-02 00:00:00","2021-04-02 00:00:00","OFF","REVIEW FOR INCREASE",NULL,NULL,"WET","0","0","0","0","0","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED",NULL,NULL,NULL,"G3306TA-JGA2-2","101-400",NULL,"XTO SENT UNIT TO MINERAL WELLS (ARCHROCK), 4/19/21",NULL,NULL
"IDLE","N300426",NULL,"BUFFALO, TX YARD","LEON","TX","AJAX - DPC42","DPC42","81141",NULL,"NO",NULL,"42","34","525",NULL,"AJAX - C42","C42","81141","2","5.25 X 3.25","1985-01-01 00:00:00","1985-01-01 00:00:00","2014-03-31 00:00:00","2014-03-31 00:00:00","2014-03-31 00:00:00",NULL,NULL,"31.42570152, -96.09476219","NO",NULL,"2022-04-01 00:00:00","2024-03-31 00:00:00","2022-09-08 00:00:00","OFF","REVIEW FOR INCREASE",NULL,NULL,"WET","0","0","0","0","0","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED",NULL,NULL,NULL,"DPC42-C42-2","0-100",NULL,NULL,NULL,NULL
